time_h,Tin_degC,Tout_degC,Tpipe_mid_degC,Tundist_pipe_degC,Q_W,q_l_W_m,R_fluid_wall_K_m_W,R_fluid_far_K_m_W
5.66666666666667,33.27,31.4716786932739,30.0805247526455,28.2100000000259,2966.94242468905,63.1264345678521,0.0362813868654292,0.0659127887563283
5.83333333333333,33.27,31.4798894781568,30.0954850568997,28.2100000000259,2953.39594335781,62.8382115608046,0.0362750566185833,0.0662804468109714
6,33.27,31.4878805433109,30.1100417863858,28.2100000000259,2940.2119644239,62.5577013707213,0.0362688915282232,0.0666415194337803
6.16666666666667,33.27,31.4956620010386,30.1242135847481,28.2100000000259,2927.37380420642,62.2845490256685,0.0362628846335617,0.0669962465132999
6.33333333333333,33.27,31.5032433661794,30.1380179918462,28.2100000000259,2914.86576474254,62.0184205264369,0.0362570293173621,0.0673448573441725
6.5,33.27,31.5106335953685,30.1514715163819,28.2100000000259,2902.67306901717,61.7590014684504,0.0362513192906146,0.0676875710141439
6.66666666666667,33.27,31.5178411236045,30.164589703543,28.2100000000259,2890.78180063231,61.5059957581342,0.0362457485775189,0.068024596792631
6.83333333333333,33.27,31.5248738983131,30.1773871980112,28.2100000000259,2879.17884760712,61.2591244171728,0.0362403115008119,0.0683561345182526
7,33.27,31.531739411082,30.189877802658,28.2100000000259,2867.85185002047,61.0181244685206,0.0362350026675048,0.0686823749831441
7.16666666666667,33.27,31.5384447272285,30.2020745332275,28.2100000000259,2856.78915122933,60.7827478984965,0.0362298169550374,0.0690035003121681
7.33333333333333,33.27,31.5449965133508,30.2139896692866,28.2100000000259,2845.97975241333,60.5527606896454,0.0362247494979013,0.0693196843355031
7.5,33.27,31.5514010630028,30.2256348017016,28.2100000000259,2835.41327021543,60.3279419194772,0.0362197956747201,0.0696310929532849
7.66666666666667,33.27,31.5576643206238,30.237020876883,28.2100000000259,2825.07989726201,60.1080829204683,0.0362149510958318,0.0699378844913133
7.83333333333333,33.27,31.5637919038425,30.2481582380234,28.2100000000259,2814.97036536442,59.8929864971153,0.0362102115913418,0.0702402100469306
8,33.27,31.5697891242705,30.2590566635367,28.2100000000259,2805.07591121364,59.6824661960349,0.0362055731996897,0.0705382138244984
8.16666666666667,33.27,31.5756610068875,30.2697254028935,28.2100000000259,2795.3882443968,59.4763456254637,0.0362010321566964,0.0708320334599402
8.33333333333333,33.27,31.5814123081184,30.2801732100332,28.2100000000259,2785.89951757392,59.2744578207218,0.0361965848850994,0.0711218003340305
8.5,33.27,31.5870475326908,30.2904083745203,28.2100000000259,2776.60229866542,59.0766446524558,0.0361922279845704,0.0714076398742142
8.66666666666667,33.27,31.5925709493583,30.3004387506022,28.2100000000259,2767.48954491064,58.8827562746945,0.0361879582222057,0.0716896718448521
8.83333333333333,33.27,31.5979866055684,30.3102717843132,28.2100000000259,2758.55457866903,58.6926506099794,0.0361837725234693,0.0719680106258497
9,33.27,31.6032983411469,30.3199145387597,28.2100000000259,2749.79106484216,58.5061928689821,0.0361796679635949,0.0722427654797612
9.16666666666667,33.27,31.608509801068,30.3293737177122,28.2100000000259,2741.192989806,58.3232551022553,0.036175641759408,0.0725140408074469
9.33333333333333,33.27,31.6136244473716,30.3386556876229,28.2100000000259,2732.75464174838,58.1437157818805,0.036171691261574,0.0727819363924911
9.5,33.27,31.6186455702887,30.3477664981742,28.2100000000259,2724.47059231486,57.9674594109545,0.0361678139472507,0.0730465476345899
9.66666666666667,33.27,31.6235762986272,30.3567119014624,28.2100000000259,2716.33567947289,57.7943761589978,0.0361640074131295,0.0733079657721693
9.83333333333333,33.27,31.6284196094705,30.3654973699098,28.2100000000259,2708.34499151115,57.6243615215137,0.0361602693688424,0.0735662780944942
10,33.27,31.6331783372361,30.3741281129912,28.2100000000259,2700.49385209436,57.4573160020076,0.03615659763074,0.0738215681436275
10.1666666666667,33.27,31.6378551821369,30.3826090928588,28.2100000000259,2692.77780630327,57.2931448149632,0.036152990115995,0.0740739159065004
10.3333333333333,33.27,31.6424527180875,30.3909450389391,28.2100000000259,2685.19260759046,57.1317576083077,0.0361494448370407,0.0743233979974807
10.5,33.27,31.6469734000935,30.3991404615731,28.2100000000259,2677.73420558971,56.9730682040364,0.0361459598963247,0.0745700878317776
10.6666666666667,33.27,31.6514195711577,30.4071996647659,28.2100000000259,2670.39873472119,56.8169943557699,0.036142533481347,0.0748140557900043
10.8333333333333,33.27,31.6557934687379,30.4151267581054,28.2100000000259,2663.18250353744,56.6634575220733,0.0361391638599857,0.0750553693742802
11,33.27,31.6600972307863,30.4229256679077,28.2100000000259,2656.08198475949,56.5123826544572,0.0361358493760903,0.075294093356222
11.1666666666667,33.27,31.6643329013986,30.4306001476421,28.2100000000259,2649.09380595659,56.3636979990765,0.0361325884453245,0.0755302899171576
11.3333333333333,33.27,31.6685024360998,30.438153787684,28.2100000000259,2642.21474082517,56.2173349111738,0.036129379551257,0.0757640187809293
11.5,33.27,31.6726077067915,30.4455900244422,28.2100000000259,2635.44170102711,56.0732276814279,0.036126221241666,0.0759953373395915
11.6666666666667,33.27,31.6766505063834,30.4529121489028,28.2100000000259,2628.77172854848,55.9313133733719,0.036123112125072,0.0762243007723732
11.8333333333333,33.27,31.68063255313,30.4601233146292,28.2100000000259,2622.20198854407,55.7915316711504,0.0361200508674665,0.0764509621581986
12,33.27,31.6845554946936,30.4672265452545,28.2100000000259,2615.72976263477,55.6538247369099,0.0361170361892341,0.0766753725820894
12.1666666666667,33.27,31.6884209119507,30.4742247415025,28.2100000000259,2609.35244262721,55.5181370771746,0.0361140668622545,0.0768975812357484
12.3333333333333,33.27,31.6922303225604,30.4811206877661,28.2100000000259,2603.06752462699,55.3844154175955,0.0361111417071802,0.0771176355126311
12.5,33.27,31.6959851843089,30.4879170582759,28.2100000000259,2596.87260351973,55.2526085855263,0.0361082595908647,0.0773355810977564
12.6666666666667,33.27,31.6996868982482,30.4946164228843,28.2100000000259,2590.76536779419,55.1226673998764,0.0361054194239569,0.0775514620525742
12.8333333333333,33.27,31.7033368116389,30.5012212524923,28.2100000000259,2584.74359468563,54.9945445677793,0.0361026201586267,0.0777653208951058
13,33.27,31.7069362207138,30.5077339241417,28.2100000000259,2578.80514561754,54.8681945876072,0.0360998607864261,0.0779771986756303
13.1666666666667,33.27,31.7104863732715,30.5141567257965,28.2100000000259,2572.94796192168,54.743573657908,0.0360971403362845,0.078187135048162
13.3333333333333,33.27,31.7139884711133,30.5204918608323,28.2100000000259,2567.17006081837,54.6206395918803,0.0360944578726135,0.0783951683379281
13.5,33.27,31.7174436723323,30.526741452255,28.2100000000259,2561.46953163932,54.4993517370067,0.0360918124935326,0.0786013356050885
13.6666666666667,33.27,31.720853093465,30.5329075466653,28.2100000000259,2555.84453227765,54.3796708995244,0.0360892033291874,0.0788056727048725
13.8333333333333,33.27,31.7242178115156,30.5389921179865,28.2100000000259,2550.29328584917,54.2615592733866,0.0360866295401811,0.0790082143443774
14,33.27,31.7275388658587,30.5449970709711,28.2100000000259,2544.81407755172,54.1449803734409,0.036084090316091,0.0792089941361794
14.1666666666667,33.27,31.7308172600314,30.5509242445004,28.2100000000259,2539.40525170984,54.0298989725498,0.0360815848740665,0.0794080446489367
14.3333333333333,33.27,31.7340539634198,30.5567754146908,28.2100000000259,2534.0652089915,53.9162810423723,0.0360791124575218,0.0796053974551938
14.5,33.27,31.7372499128479,30.5625522978198,28.2100000000259,2528.79240378698,53.8040936975953,0.0360766723348954,0.0798010831765008
14.6666666666667,33.27,31.7404060140749,30.5682565530828,28.2100000000259,2523.5853417387,53.6933051433765,0.0360742637984834,0.0799951315260274
14.8333333333333,33.27,31.7435231432065,30.573889785192,28.2100000000259,2518.44257741221,53.5838846257918,0.0360718861633435,0.0801875713488147
15,33.27,31.7466021480267,30.5794535468273,28.2100000000259,2513.36271209964,53.4758023850986,0.036069538766257,0.0803784306597929
15.1666666666667,33.27,31.7496438492541,30.5849493409498,28.2100000000259,2508.34439174666,53.369029611631,0.0360672209647551,0.0805677366797023
15.3333333333333,33.27,31.7526490417282,30.5903786229843,28.2100000000259,2503.38630499522,53.2635384041536,0.0360649321362016,0.0807555158690459
15.5,33.27,31.7556184955297,30.5957428028824,28.2100000000259,2498.48718133531,53.1593017305385,0.0360626716769149,0.0809417939601544
15.6666666666667,33.27,31.75855295704,30.6010432470706,28.2100000000259,2493.64578935717,53.0562933905782,0.0360604390013626,0.0811265959875447
15.8333333333333,33.27,31.7614531499418,30.6062812802934,28.2100000000259,2488.86093509997,52.9544879808503,0.0360582335413769,0.0813099463165815
16,33.27,31.7643197761671,30.6114581873554,28.2100000000259,2484.13146048855,52.8538608614585,0.0360560547454301,0.0814918686706278
16.1666666666667,33.27,31.7671535167928,30.6165752147716,28.2100000000259,2479.4562418545,52.7543881245638,0.0360539020779437,0.0816723861567133
16.3333333333333,33.27,31.7699550328909,30.6216335723285,28.2100000000259,2474.83418853523,52.6560465645794,0.036051775018635,0.0818515212898413
16.5,33.27,31.772724966332,30.6266344345645,28.2100000000259,2470.26424154687,52.5588136499333,0.0360496730619009,0.0820292960159982
16.6666666666667,33.27,31.7754639405483,30.6315789421724,28.2100000000259,2465.74537232584,52.4626674962945,0.0360475957162352,0.0822057317339579
16.8333333333333,33.27,31.7781725612572,30.6364682033298,28.2100000000259,2461.27658153546,52.3675868411799,0.0360455425036779,0.0823808493159406
17,33.27,31.7808514171473,30.6413032949614,28.2100000000259,2456.8568979337,52.2735510198659,0.0360435129592823,0.0825546691271788
17.1666666666667,33.27,31.7835010805308,30.646085263938,28.2100000000259,2452.48537729703,52.1805399424901,0.036041506630636,0.0827272110445221
17.3333333333333,33.27,31.7861221079623,30.6508151282149,28.2100000000259,2448.16110139941,52.0885340723278,0.0360395230773741,0.0828984944740312
17.5,33.27,31.7887150408279,30.6554938779146,28.2100000000259,2443.88317704057,51.9975144051185,0.0360375618707436,0.0830685383677268
17.6666666666667,33.27,31.7912804059045,30.6601224763557,28.2100000000259,2439.65073512248,51.9074624494144,0.0360356225931768,0.0832373612394743
